,obj,status,move_cost,reward,reward1,reward2,reward3,reward4,batch,pomo
643,984.1355,0,255.0,984.1355,42.0,687.135498046875,0.0,0.0,64,3
644,975.49084,0,254.0,975.49084,47.0,674.4908447265625,0.0,0.0,64,4
645,990.01587,0,254.0,990.01587,64.0,672.015869140625,0.0,0.0,64,5
646,1001.9689,0,252.0,1001.9689,39.0,710.9688720703125,0.0,0.0,64,6
647,1145.487,0,252.0,1145.487,114.0,779.487060546875,0.0,0.0,64,7
648,1020.62573,0,251.0,1020.62573,48.0,721.625732421875,0.0,0.0,64,8
649,994.55615,0,253.0,994.55615,43.0,698.55615234375,0.0,0.0,64,9
650,1125.9075,0,231.0,1125.9075,51.0,843.9075317382812,0.0,0.0,65,0
651,1093.1642,0,231.0,1093.1642,43.0,819.1641845703125,0.0,0.0,65,1
652,1101.4614,0,231.0,1101.4614,44.0,826.46142578125,0.0,0.0,65,2
653,1114.758,0,231.0,1114.758,44.0,839.7579956054688,0.0,0.0,65,3
654,1101.4614,0,231.0,1101.4614,44.0,826.46142578125,0.0,0.0,65,4
655,1156.4211,0,231.0,1156.4211,57.0,868.4210815429688,0.0,0.0,65,5
656,1100.9192,0,231.0,1100.9192,39.0,830.9192504882812,0.0,0.0,65,6
657,1475.8398,0,226.0,1475.8398,135.0,920.8399047851562,0.0,194.0,65,7
658,1114.791,0,229.0,1114.791,47.0,838.791015625,0.0,0.0,65,8
659,1112.7692,0,231.0,1112.7692,43.0,838.7691650390625,0.0,0.0,65,9
660,1033.707,0,220.0,1033.707,42.0,771.70703125,0.0,0.0,66,0
661,1016.02545,0,220.0,1016.02545,31.0,765.0254516601562,0.0,0.0,66,1
662,1045.3035,0,220.0,1045.3035,38.0,787.3035278320312,0.0,0.0,66,2
663,1022.44257,0,218.0,1022.44257,31.0,773.4425659179688,0.0,0.0,66,3
664,1045.3035,0,220.0,1045.3035,38.0,787.3035278320312,0.0,0.0,66,4
665,1026.7278,0,220.0,1026.7278,32.0,774.7278442382812,0.0,0.0,66,5
666,1040.0515,0,220.0,1040.0515,22.0,798.0514526367188,0.0,0.0,66,6
667,1082.6404,0,221.0,1082.6404,56.0,805.640380859375,0.0,0.0,66,7
668,1067.6295,0,219.0,1067.6295,32.0,816.6295166015625,0.0,0.0,66,8
669,1015.19196,0,220.0,1015.19196,28.0,767.1919555664062,0.0,0.0,66,9
670,1089.1313,0,238.0,1089.1313,52.0,799.1312866210938,0.0,0.0,67,0
671,1060.626,0,241.0,1060.626,71.0,747.6259155273438,0.0,1.0,67,1
672,1070.2523,0,242.0,1070.2523,71.0,756.2523193359375,0.0,1.0,67,2
673,1041.2504,0,241.0,1041.2504,54.0,745.2503662109375,0.0,1.0,67,3
674,1068.827,0,241.0,1068.827,69.0,757.8270263671875,0.0,1.0,67,4
675,1121.5723,0,245.0,1121.5723,99.0,703.572265625,0.0,74.0,67,5
676,1074.8259,0,246.0,1074.8259,55.0,773.8259887695312,0.0,0.0,67,6
677,1139.6475,0,242.0,1139.6475,102.0,766.6475219726562,0.0,29.0,67,7
678,1054.3735,0,241.0,1054.3735,66.0,746.37353515625,0.0,1.0,67,8
679,1107.9408,0,243.0,1107.9408,72.0,788.9407958984375,0.0,4.0,67,9
680,1007.08264,0,223.0,1007.08264,54.0,730.0826416015625,0.0,0.0,68,0
681,1206.1311,0,226.0,1206.1311,70.0,708.131103515625,0.0,202.0,68,1
682,1178.6523,0,225.0,1178.6523,84.0,749.6524047851562,0.0,120.0,68,2
683,1194.943,0,226.0,1194.943,72.0,703.9429931640625,0.0,193.0,68,3
684,1139.6467,0,225.0,1139.6467,69.0,738.646728515625,0.0,107.0,68,4
685,1327.8881,0,223.0,1327.8881,88.0,724.8880615234375,0.0,292.0,68,5
686,1123.2817,0,225.0,1123.2817,63.0,729.2817993164062,0.0,106.0,68,6
687,1288.8884,0,226.0,1288.8884,113.0,814.8883666992188,0.0,135.0,68,7
688,1159.6632,0,226.0,1159.6632,72.0,744.6632080078125,0.0,117.0,68,8
689,1205.1804,0,226.0,1205.1804,59.0,699.180419921875,0.0,221.0,68,9
690,1112.487,0,270.0,1112.487,43.0,799.4869995117188,0.0,0.0,69,0
691,1123.1326,0,271.0,1123.1326,47.0,805.132568359375,0.0,0.0,69,1
692,1112.7322,0,269.0,1112.7322,46.0,797.732177734375,0.0,0.0,69,2
693,1130.0261,0,264.0,1130.0261,34.0,832.026123046875,0.0,0.0,69,3
694,1089.6034,0,271.0,1089.6034,34.0,784.6033935546875,0.0,0.0,69,4
695,1086.2267,0,270.0,1086.2267,45.0,771.2266845703125,0.0,0.0,69,5
696,1133.5258,0,270.0,1133.5258,47.0,816.5257568359375,0.0,0.0,69,6
697,1215.6853,0,266.0,1215.6853,80.0,869.6852416992188,0.0,0.0,69,7
698,1169.6321,0,271.0,1169.6321,50.0,848.632080078125,0.0,0.0,69,8
699,1099.4412,0,271.0,1099.4412,37.0,791.441162109375,0.0,0.0,69,9
700,1089.7996,0,240.0,1089.7996,54.0,795.799560546875,0.0,0.0,70,0
701,1027.6053,0,241.0,1027.6053,40.0,746.6053466796875,0.0,0.0,70,1
702,1043.4036,0,240.0,1043.4036,42.0,760.403564453125,0.0,1.0,70,2
703,1029.9115,0,240.0,1029.9115,39.0,750.9114990234375,0.0,0.0,70,3
704,1043.4036,0,240.0,1043.4036,42.0,760.403564453125,0.0,1.0,70,4
705,1209.6987,0,240.0,1209.6987,105.0,864.6986694335938,0.0,0.0,70,5
706,1057.6814,0,240.0,1057.6814,37.0,780.681396484375,0.0,0.0,70,6
707,1257.287,0,242.0,1257.287,123.0,850.2869873046875,0.0,42.0,70,7
708,1105.3832,0,243.0,1105.3832,45.0,817.3831787109375,0.0,0.0,70,8
709,1064.5336,0,241.0,1064.5336,44.0,779.5335693359375,0.0,0.0,70,9
710,1134.6572,0,249.0,1134.6572,28.0,857.6571655273438,0.0,0.0,71,0
711,1052.994,0,253.0,1052.994,36.0,763.9940185546875,0.0,0.0,71,1
712,1038.756,0,252.0,1038.756,36.0,750.7559814453125,0.0,0.0,71,2
713,1070.2289,0,252.0,1070.2289,36.0,782.2288818359375,0.0,0.0,71,3
714,1073.9877,0,252.0,1073.9877,41.0,780.9876708984375,0.0,0.0,71,4
715,1067.0393,0,255.0,1067.0393,57.0,751.0392456054688,0.0,4.0,71,5
716,1029.9525,0,254.0,1029.9525,27.0,748.9525146484375,0.0,0.0,71,6
717,1485.0059,0,248.0,1485.0059,111.0,829.0057983398438,0.0,297.0,71,7
718,1069.9778,0,253.0,1069.9778,41.0,775.977783203125,0.0,0.0,71,8
719,1026.9712,0,254.0,1026.9712,30.0,742.97119140625,0.0,0.0,71,9
720,1045.4429,0,240.0,1045.4429,49.0,755.4428100585938,0.0,1.0,72,0
721,1063.1174,0,242.0,1063.1174,40.0,713.117431640625,0.0,68.0,72,1
722,1104.145,0,242.0,1104.145,63.0,719.1450805664062,0.0,80.0,72,2
723,1063.759,0,242.0,1063.759,48.0,720.759033203125,0.0,53.0,72,3
724,1115.1737,0,243.0,1115.1737,64.0,734.1737060546875,0.0,74.0,72,4
725,1179.2324,0,241.0,1179.2324,120.0,728.2323608398438,0.0,90.0,72,5
726,1115.8743,0,239.0,1115.8743,56.0,762.874267578125,0.0,58.0,72,6
727,1167.3444,0,241.0,1167.3444,78.0,771.3443603515625,0.0,77.0,72,7
728,1094.7701,0,240.0,1094.7701,64.0,774.7701416015625,0.0,16.0,72,8
729,1119.7717,0,243.0,1119.7717,52.0,751.7717895507812,0.0,73.0,72,9
730,1059.3782,0,271.0,1059.3782,17.0,771.3782348632812,0.0,0.0,73,0
731,999.0532,0,277.0,999.0532,13.0,709.05322265625,0.0,0.0,73,1
732,989.8166,0,277.0,989.8166,14.0,698.8165893554688,0.0,0.0,73,2
733,1033.7799,0,277.0,1033.7799,24.0,732.7799072265625,0.0,0.0,73,3
734,999.0532,0,277.0,999.0532,13.0,709.05322265625,0.0,0.0,73,4
735,1001.29395,0,277.0,1001.29395,24.0,700.2939453125,0.0,0.0,73,5
736,1024.717,0,277.0,1024.717,19.0,728.717041015625,0.0,0.0,73,6
737,1126.0084,0,276.0,1126.0084,62.0,788.0084228515625,0.0,0.0,73,7
738,996.27625,0,276.0,996.27625,17.0,703.2762451171875,0.0,0.0,73,8
739,1021.4939,0,277.0,1021.4939,16.0,728.493896484375,0.0,0.0,73,9
740,1053.0774,0,211.0,1053.0774,47.0,795.077392578125,0.0,0.0,74,0
741,1005.1792,0,212.0,1005.1792,47.0,746.17919921875,0.0,0.0,74,1
742,1037.4055,0,211.0,1037.4055,53.0,773.4054565429688,0.0,0.0,74,2
743,1002.6198,0,211.0,1002.6198,48.0,743.6198120117188,0.0,0.0,74,3
744,1000.55865,0,212.0,1000.55865,46.0,742.5586547851562,0.0,0.0,74,4
745,1026.352,0,213.0,1026.352,62.0,751.35205078125,0.0,0.0,74,5
746,1045.323,0,212.0,1045.323,41.0,792.3229370117188,0.0,0.0,74,6
747,1119.158,0,212.0,1119.158,109.0,798.157958984375,0.0,0.0,74,7
748,1075.4966,0,209.0,1075.4966,69.0,797.4965209960938,0.0,0.0,74,8
749,1006.1809,0,211.0,1006.1809,40.0,755.180908203125,0.0,0.0,74,9
750,1109.7747,0,261.0,1109.7747,65.0,782.7747192382812,0.0,1.0,75,0
751,1188.7473,0,264.0,1188.7473,75.0,777.7472534179688,0.0,72.0,75,1
752,1199.1702,0,264.0,1199.1702,77.0,760.1702270507812,0.0,98.0,75,2
753,1091.7,0,259.0,1091.7,42.0,790.6998901367188,0.0,0.0,75,3
754,1178.522,0,264.0,1178.522,76.0,766.5220336914062,0.0,72.0,75,4
755,1311.9907,0,259.0,1311.9907,118.0,821.9906616210938,0.0,113.0,75,5
756,1241.5321,0,263.0,1241.5321,81.0,799.5321044921875,0.0,98.0,75,6
757,1187.2249,0,266.0,1187.2249,93.0,802.2249145507812,0.0,26.0,75,7
758,1262.6943,0,258.0,1262.6943,101.0,805.6942749023438,0.0,98.0,75,8
759,1370.6936,0,261.0,1370.6936,84.0,823.6935424804688,0.0,202.0,75,9
760,1053.5615,0,283.0,1053.5615,49.0,721.5615234375,0.0,0.0,76,0
761,1092.7231,0,285.0,1092.7231,54.0,753.7230834960938,0.0,0.0,76,1
762,1033.1923,0,285.0,1033.1923,39.0,709.1922607421875,0.0,0.0,76,2
763,1098.8037,0,280.0,1098.8037,37.0,781.8037719726562,0.0,0.0,76,3
764,1045.4229,0,285.0,1045.4229,38.0,722.4228515625,0.0,0.0,76,4
765,1087.5894,0,290.0,1087.5894,40.0,757.5894165039062,0.0,0.0,76,5
766,1103.7673,0,283.0,1103.7673,38.0,782.7672729492188,0.0,0.0,76,6
767,1112.0662,0,288.0,1112.0662,48.0,727.066162109375,0.0,49.0,76,7
768,987.6656,0,289.0,987.6656,17.0,681.6655883789062,0.0,0.0,76,8
769,1117.5627,0,286.0,1117.5627,62.0,769.5626831054688,0.0,0.0,76,9
770,1083.1373,0,251.0,1083.1373,84.0,746.1373291015625,0.0,2.0,77,0
771,1165.7998,0,256.0,1165.7998,96.0,747.7998046875,0.0,66.0,77,1
772,1112.0844,0,258.0,1112.0844,86.0,722.0843505859375,0.0,46.0,77,2
773,1038.029,0,256.0,1038.029,44.0,734.0289916992188,0.0,4.0,77,3
774,1066.6179,0,255.0,1066.6179,74.0,691.6179809570312,0.0,46.0,77,4
775,1116.6567,0,258.0,1116.6567,94.0,729.6567993164062,0.0,35.0,77,5
776,1007.3784,0,258.0,1007.3784,69.0,662.37841796875,0.0,18.0,77,6
777,1115.8035,0,255.0,1115.8035,97.0,762.8034057617188,0.0,1.0,77,7
778,1067.6938,0,259.0,1067.6938,76.0,715.69384765625,0.0,17.0,77,8
779,1110.7129,0,254.0,1110.7129,82.0,728.7129516601562,0.0,46.0,77,9
780,1113.4518,0,259.0,1113.4518,50.0,804.4517822265625,0.0,0.0,78,0
781,1095.3206,0,260.0,1095.3206,50.0,785.3204956054688,0.0,0.0,78,1
782,1105.8152,0,260.0,1105.8152,51.0,794.815185546875,0.0,0.0,78,2
783,1125.2656,0,260.0,1125.2656,54.0,811.2655639648438,0.0,0.0,78,3
784,1117.6953,0,260.0,1117.6953,50.0,807.6953125,0.0,0.0,78,4
785,1037.4563,0,258.0,1037.4563,49.0,729.4562377929688,0.0,1.0,78,5
786,1137.186,0,258.0,1137.186,48.0,831.1860961914062,0.0,0.0,78,6
787,1234.6908,0,256.0,1234.6908,97.0,881.6907958984375,0.0,0.0,78,7
788,1124.587,0,255.0,1124.587,55.0,814.5870361328125,0.0,0.0,78,8
789,1140.8086,0,260.0,1140.8086,50.0,830.8085327148438,0.0,0.0,78,9
790,1176.1787,0,245.0,1176.1787,50.0,881.1786499023438,0.0,0.0,79,0
791,1168.2577,0,245.0,1168.2577,65.0,858.2576904296875,0.0,0.0,79,1
792,1169.5159,0,246.0,1169.5159,57.0,866.5159301757812,0.0,0.0,79,2
793,1130.8713,0,243.0,1130.8713,40.0,847.8712768554688,0.0,0.0,79,3
794,1172.0295,0,246.0,1172.0295,59.0,867.029541015625,0.0,0.0,79,4
795,1340.8688,0,246.0,1340.8688,114.0,895.8687744140625,0.0,85.0,79,5
796,1207.5916,0,245.0,1207.5916,55.0,907.5916137695312,0.0,0.0,79,6
797,1219.311,0,243.0,1219.311,76.0,900.3110961914062,0.0,0.0,79,7
798,1159.0731,0,247.0,1159.0731,50.0,862.0731201171875,0.0,0.0,79,8
799,1135.8033,0,245.0,1135.8033,58.0,832.8033447265625,0.0,0.0,79,9
